LATITUDE,LONGITUDE,AGE,SN
673,41.8106,-109.585,1.95,2
674,41.8106,-109.585,1.95,1
675,41.8106,-109.585,1.95,3.9
676,41.8106,-109.585,1.95,5.2
677,41.6433,-109.351,3.0,5.5
678,41.6433,-109.351,3.0,3.7
679,41.6433,-109.351,3.0,4
680,41.6433,-109.351,3.0,5
681,41.6433,-109.351,3.0,3.3
682,41.6433,-109.351,3.0,3
683,41.91,-109.015,2.05,3.9
684,41.91,-109.015,2.05,5
685,41.9056,-109.008,1.81,5
686,41.9056,-109.008,1.81,4.1
687,41.9186,-109.02,1.24,6
688,41.7939,-108.921,0.95,5
689,32.365,-112.925,23.7,1.2
690,32.373000000000005,-112.919,23.7,1.3
691,32.374,-112.915,23.7,1.9
692,32.387,-112.87700000000001,23.7,1.8
693,32.366,-112.89200000000001,23.7,2
694,32.364000000000004,-112.902,23.7,1.2
695,32.375,-112.89299999999999,23.7,1.6
696,32.369,-112.882,23.7,2.3
697,32.367,-112.895,23.7,2.6
698,32.374,-112.89200000000001,23.7,1.1
699,32.378,-112.881,23.7,2.1
700,32.37,-112.896,23.7,1.4
701,32.367,-112.885,23.7,2
702,32.364000000000004,-112.925,23.7,1.3
703,32.361999999999995,-112.88,64.0,1.5
704,32.367,-112.87100000000001,64.0,2.8
705,32.283,-112.87899999999999,64.0,1.6
706,32.28,-112.87100000000001,64.0,1.2
707,32.688,-112.87799999999999,64.0,1.9
708,29.07,-109.539,90.6,0.76
709,29.0691,-109.535,89.7,0.99
710,29.0588,-109.491,88.7,1.06
711,28.9638,-109.446,89.7,1.22
712,28.9618,-109.455,89.7,1.48
713,28.9669,-109.569,89.7,2
714,29.0612,-109.49,89.7,1.29
715,29.0663,-109.49,89.7,0.71
716,29.0594,-109.486,89.7,0.82
717,29.079,-109.494,89.7,0.83
718,29.0827,-109.495,89.7,0.79
719,40.13,-105.38,56.0,3.76
720,40.13,-105.38,56.0,4.32
721,40.13,-105.38,56.0,2.92
722,40.13,-105.38,56.0,1.97
723,40.13,-105.38,56.0,2.18
724,40.13,-105.38,56.0,0.86
725,40.13,-105.38,56.0,1.02
726,40.13,-105.38,56.0,7.88
727,40.13,-105.38,56.0,1.37
728,40.13,-105.38,56.0,2.72
729,40.13,-105.38,56.0,3.11
730,40.13,-105.38,56.0,2.92
731,40.13,-105.38,56.0,2.52
732,40.13,-105.38,56.0,2.62
733,40.13,-105.38,56.0,5.28
734,40.13,-105.38,56.62,4.01
735,40.13,-105.38,56.0,2.89
736,40.13,-105.38,56.0,1.82
737,40.13,-105.38,56.0,3.22
738,40.13,-105.38,56.0,2.18
739,40.13,-105.38,56.0,3.54
740,40.13,-105.38,56.0,2.31
741,40.13,-105.38,56.0,5.62
742,40.13,-105.38,56.0,2.37
743,40.13,-105.38,56.0,2.59
744,40.13,-105.38,56.0,1.13
745,40.13,-105.38,51.57,2.17
746,40.13,-105.38,51.57,2.98
747,40.13,-105.38,51.57,1.56
748,40.13,-105.38,51.57,2.2
749,40.13,-105.38,51.57,2.72
750,40.13,-105.38,51.57,2.58
751,40.13,-105.38,51.57,1.84
752,40.13,-105.38,51.57,2.09
753,40.13,-105.38,51.57,4.05
754,40.13,-105.38,45.0,1.68
755,40.13,-105.38,45.0,2.8
756,40.13,-105.38,45.0,3.74
757,40.13,-105.38,45.0,3.54
758,40.13,-105.38,45.0,2.02
759,40.13,-105.38,49.43,3.45
760,40.13,-105.38,49.43,3.37
761,40.13,-105.38,49.43,2.63
762,40.13,-105.38,49.43,2.67
763,40.13,-105.38,49.43,2.88
764,40.13,-105.38,49.43,1.86
765,40.12,-105.39,76.6,4.21
766,40.12,-105.39,76.6,1.13
767,40.12,-105.39,76.6,3.29
768,40.13,-105.38,1450.0,13.01
769,40.13,-105.38,1450.0,7.19
770,40.13,-105.38,1450.0,2.82
784,-73.5,-127.0,1.305,1.38
1524,30.5,116.5,122.55,1
1965,65.1476,29.0854,3175.0,20
2092,64.2369,29.0863,3175.0,10
2346,27.43,101.52,275.0,2.37
2347,34.608000000000004,47.93600000000001,173.55,1.18
2355,17.8,-99.6,60.65,2.5
2426,63.9527,29.0737,3175.0,10
2482,-32.75,145.88,396.5,6.9
2550,-31.9697,26.2987,173.55,0.57
2769,44.4764,-110.88,0.1695,5.0827
2771,-30.4287,142.20600000000002,515.0,1.4
2772,-39.355,-71.973,0.0049,0.786678
2774,-33.37,146.23,396.5,7
2775,-31.75,26.2,188.8,0.43
2776,48.62,-65.15,419.5,3
2777,69.39,30.15,1521.0,3
2778,29.67,89.0,14.15,2.16
2779,-21.2825,55.778,-2e-06,0.722
2780,-40.2,-69.85,173.55,3
2781,69.4,30.19,1521.0,1
2784,-37.0438,142.775,531.5,0.26
2786,63.9,-18.97,0.07,10.31
2787,6.3439,11.1711,44.85,21
2788,-20.9,119.8,3350.0,3.45
2789,-36.375,-69.1972,1.305,4
2791,64.395,29.1081,3175.0,10
2793,-29.43,-49.28,135.0,2
2795,8.35,39.18,1.305,11.55
2796,-25.77,31.0,3175.0,0.62
2797,57.2547,-130.963,226.3,0
2798,-30.9405,142.601,515.0,6.8
2800,60.5,86.0,158.25,6
2801,-30.7712,142.687,515.0,3.1
2803,48.2,-80.1,2715.0,1.7
2805,-31.4701,-70.4552,8.45,2.79
2806,48.2498,-78.4391,3175.0,1.12
2807,64.2866,29.0804,3175.0,10
2808,38.5899,42.346000000000004,0.005,11
2809,43.52,118.0,285.0,2.92
2811,40.78,14.05,32.7695,5.3
2815,29.52,118.34,1521.0,1
2816,-26.148000000000003,127.104,1521.0,12.8
2817,-26.148000000000003,127.104,1521.0,10
2818,71.3046,-115.758,1521.0,2.23
2819,20.6794,-103.58,32.75,9
2820,-31.9713,26.2517,173.55,0.58
2821,51.9961,58.1474,391.5,2.04
2826,48.1565,99.9885,32.75,3.03207
2827,66.27,112.8,1521.0,1
2828,69.4,30.19,1521.0,4
2830,-0.72,36.43,0.01,1.7
2831,-31.2,121.67,3175.0,0.12
2832,64.2385,29.1105,3175.0,0
2833,-31.8414,26.3096,173.55,0.7
2834,57.2,-113.0,82.55,0
2835,63.8276,28.8621,3175.0,0
2837,-35.2722,173.94400000000002,32.75,2.16
2838,65.0974,-50.146,3775.0,0
2839,-37.0,142.0,531.5,10
2840,13.3333,-61.1833,-2.9999999999999997e-05,0.904
2841,34.9025,-1.6776,8.45,19.7
2843,42.32,126.42,0.0049,15.24
2844,51.0,-120.0,44.5,1.6
2845,66.27,112.8,1521.0,1
2846,-25.9481,127.51100000000001,1521.0,9.4
2848,64.7136,-110.619,60.65,1.2
2849,57.0,-152.5,60.65,1.1
2850,29.97,117.55,1521.0,0.45
2851,37.0,-116.0,14.15,7
2852,20.7305,-102.58200000000001,14.15,0.8
2855,64.247,28.996,3175.0,10
2857,64.7136,-110.619,105.5,2.9
2858,-26.42,-67.42,0.0049,1
2859,65.0,-134.0,1521.0,4.05
2860,-31.2,121.67,3175.0,0.12
2861,65.5889,-16.8101,0.009000000000000001,2.16333
2862,10.0181,-83.7645,0.006999999999999999,0
2863,-21.0,117.0,3120.0,2.4
2866,-26.115,128.02700000000002,1521.0,0.6
2867,-31.5525,25.0827,173.55,0.808
2868,12.8,-11.5,2100.0,0
2869,64.236,29.0876,3175.0,20
2870,34.37,76.57,105.5,20.67
2871,-31.825,26.2482,173.55,0.61
2873,-20.5,-29.3,1.305,3
2874,-36.6855,145.691,7.5,3.25
2875,-38.0,142.0,1.305,3.05
2876,51.0,-120.0,44.5,1
2877,-37.3625,143.975,1.5,2.21
2880,40.0,-106.0,28.45,7.4
2881,38.482,-115.978,1.305,2
2883,-80.4524,156.321,396.5,1
2884,52.67,-72.17,630.0,1
2885,52.67,-72.17,630.0,1
2886,64.7136,-110.619,60.65,22
2887,23.8,120.0,44.25,0.42
2889,-43.6346,172.745,14.15,1.96
2890,59.46,10.64,396.5,1
2892,36.5,126.5,226.3,15
2893,65.0,107.0,275.0,0.79
2894,-31.9009,26.164,173.55,0.78
2895,64.2441,29.069000000000003,3175.0,20
2896,63.9,-18.97,0.07,9.81
2900,-33.4653,149.023,466.0,2.29
2901,28.6,-17.9,0.6,2.02
2903,-31.75,26.2,188.8,0.62
2905,-20.9,119.8,3350.0,42.04
2909,63.7796,29.7917,3175.0,10
2910,-33.98,-54.58,122.55,19.2
2912,42.5,143.2,32.75,8.3
2913,42.5,143.2,32.75,8.2
2914,-54.48,-158.97,14.15,0.850217
2915,-18.0,124.5,14.15,9
2916,57.2,-113.0,82.55,2
2918,-49.5207,178.864,32.75,12.9
2919,64.4462,29.0483,3175.0,20
2920,65.5898,-16.8182,0.009000000000000001,6.63556
2922,64.3341,29.0834,3175.0,10
2923,50.5,9.2,32.75,1.98
2924,65.5571,-16.8086,0.009000000000000001,15.1412
2926,37.6859,39.838,1.305,2
2927,7.7496,38.8062,1.305,7.53665
2928,48.547,-79.1818,3175.0,1.31
2930,51.0,96.0,32.75,3
2933,-33.37,146.23,396.5,17
2935,43.15,134.3,105.5,0.9
2936,69.31,29.73,1521.0,4
2937,64.2621,29.1106,3175.0,10
2938,40.0,-106.0,28.45,8.95
2939,-43.3718,172.158,32.75,1.35
2941,28.65,116.22,168.5,5.38
2942,-11.0,27.0,1521.0,2.7
2943,66.583,34.45,387.5,2.1
2944,64.4843,29.4665,3175.0,10
2946,37.27,-2.22,173.55,2.3
2947,-31.8882,26.3117,173.55,0.6
2948,-18.3,144.6,2.7,0.86
2951,45.0,22.5,396.5,15.46
2953,8.35,39.18,1.305,6.532
2954,30.8,117.3,173.55,1
2955,-31.9637,26.3989,173.55,0.71
2956,-26.1249,127.52600000000001,1521.0,4.4
2959,30.8,117.3,122.55,3
2960,10.0181,-83.7645,-0.000145,1
2964,65.0,107.0,275.0,0.67
2965,48.2518,-79.0257,3175.0,2.56
2966,50.5,9.3,32.75,2.31
2971,-25.95,-68.66,3.95,2.3
2972,65.0,107.0,275.0,0.7
2973,69.43,30.43,1521.0,5
2975,44.0,-71.0,122.55,4
2976,38.9,-3.67,12.8,2.46
2978,-29.4378,141.888,515.0,25
2979,64.3388,29.1091,3175.0,10
2982,35.2,79.5,3.95,0
2983,-9.0,-159.6,8.45,1.5278
2984,48.58,-86.28,2650.0,0
2985,-26.0603,127.439,1521.0,8.9
2987,-31.7938,26.3034,173.55,0
2988,37.8,45.5,12.8,1
2990,48.1019,-77.5085,3175.0,2.68
2992,69.49,30.33,1521.0,30
2993,-23.7239,-70.333,146.25,1
2994,47.92,-83.25,1521.0,1
2995,-18.8051,48.3183,105.5,3.2
2996,-31.793000000000003,26.3028,173.55,0
2997,-37.0447,142.775,531.5,1.15
2998,12.8,-11.5,2100.0,17
3000,-6.7,-51.0,3175.0,0.2
3001,-31.8177,26.3198,173.55,0
3003,63.9,-18.97,0.07,9.6
3004,44.76,136.3,105.5,1.8
3005,69.39,30.15,1521.0,5
3006,44.8,90.3,329.0,1.74
3008,36.0,72.26,44.25,0.84
3009,57.83,-102.7,1200.0,2.3
3010,48.6342,-79.3596,3175.0,2.09
3011,-31.75,26.2,188.8,0.907
3012,63.832,28.8228,3175.0,10
3013,40.7722,-74.0322,158.25,1
3014,40.87,35.21,82.55,2
3015,28.57,-17.87,0.0615,4.18
3017,51.07,14.28,400.0,0.82
3018,-52.0578,-71.423,8.45,1.85
3019,64.4622,29.5597,3175.0,0
3020,27.43,101.52,275.0,1.13
3025,34.457,50.405,12.8,1.23
3027,-27.5,119.0,3283.5,0.9
3028,63.9,-18.97,0.07,10.54
3029,-19.41,47.2,32.75,2
3032,69.31,29.73,1521.0,6.5
3033,50.45,103.6,149.0,3.7
3036,-44.4023,175.92,32.75,1.83
3037,34.0,90.0,24.435,5.01
3039,57.2547,-130.963,226.3,0
3045,63.9,-18.97,0.07,9.98
3046,34.0,48.0,44.85,1
3048,40.78,14.05,0.0083,4.9
3049,-36.473,-69.2723,1.305,2
3052,57.913999999999994,162.55200000000002,1.305,1.83
3053,-2.6,35.85,1.2,1.87
3056,-13.03,49.52,32.75,8
3060,30.236,55.356,12.8,0.7
3061,-26.1206,127.149,1521.0,7.01
3062,-26.1206,127.149,1521.0,6
3065,7.2375,-165.03099999999998,105.5,4
3066,54.07,159.6,12.8,0.7
3070,-25.87,24.73,3175.0,0
3075,40.78,14.05,32.7695,7.45
3076,48.58,-86.28,2650.0,1
3077,26.0955,7.9627,1.305,1.36
3078,51.0,-120.0,44.5,1.7
3079,63.9,-18.97,0.07,9.58
3080,65.1395,-50.1506,3775.0,0
3081,-9.0,-159.6,8.45,0
3083,34.0,48.0,44.85,2
3085,64.1807,29.1117,3175.0,30
3086,50.45,103.6,134.0,2.8
3091,-27.5,119.0,3283.5,0.6
3092,63.7688,29.8745,3175.0,0
3093,57.83,-102.7,1200.0,1.2
3094,35.0,112.0,1521.0,1.31
3095,12.8,-11.5,2100.0,0
3097,64.7136,-110.619,60.65,11
3101,40.0,-106.0,28.45,11
3104,37.8,45.5,158.25,2
3106,-20.43,16.28,105.5,1.4
3107,-17.3406,13.7832,105.5,0
3108,-21.25,55.75,-1e-06,1.82864
3109,31.2,59.32,32.75,2
3111,-25.8319,127.287,1521.0,13
3112,48.7,-81.4,2730.0,22
3115,15.2522,-24.2825,1.3,2.01
3116,-45.18,170.9,38.8,1.57
3117,-45.18,170.9,38.8,1.53
3121,46.2,-122.18,-2.8999999999999997e-05,0
3122,-37.0583,142.796,531.5,70
3123,64.2455,29.0753,3175.0,20
3126,71.2993,-115.757,1521.0,1.2
3127,44.0,114.0,396.5,1.59
3128,48.33,-67.08,407.0,5
3129,63.6567,29.5066,3175.0,0
3131,-37.95,140.733,0.0025,8.2
3132,57.83,-102.7,1200.0,1.7
3136,42.5,142.5,32.75,1.4
3145,31.9637,84.9666,90.0,0.54
3148,47.7,23.87,12.8,1
3149,34.8,136.0,105.5,1.8
3150,47.92,-83.25,1521.0,1
3151,38.5488,42.3548,0.005,5
3152,-42.916000000000004,-72.71600000000001,-1e-06,1.46
3155,65.0,-49.75,3800.0,0.32
3156,9.67,39.32,14.15,10.14
3157,19.72,-103.73,1.305,2.4
3159,33.5,130.5,105.5,1.4
3161,16.665,77.1167,1521.0,1.5896
3162,16.665,77.1167,1521.0,1.6
3163,64.2385,29.1125,3175.0,20
3164,19.33,-155.11,-9e-06,1.53402
3165,47.24,-87.56,1100.0,0
3166,7.803669999999999,38.7944,1.305,11.146
3167,-20.8,117.8,2960.0,0.88
3168,57.4282,160.061,1.305,1.15
3170,29.61,117.95,105.5,1.84
3171,-33.98,-54.58,122.55,2.2
3175,28.6,61.13,32.75,2
3176,57.0,-152.5,60.65,2.6
3177,57.83,-102.7,1200.0,0.91
3179,57.83,-102.7,1200.0,2.2
3180,64.4462,29.0483,3175.0,20
3182,-9.0,-159.6,8.45,0
3183,43.2,107.2,372.0,1
3184,-2.7567,35.9133,-9e-06,4.24
3185,-21.25,55.75,-1.1e-05,1.71636
3186,48.58,-86.28,2650.0,7
3188,36.03,-117.82,1.305,8.5
3189,29.29,121.42,32.75,1.95
3190,66.5,77.0,250.3,3.9
3192,-26.1148,127.426,1521.0,13.7
3193,64.2857,29.0817,3175.0,10
3197,64.4494,29.0515,3175.0,20
3200,28.57,-17.87,0.0615,4.17
3201,57.2547,-130.963,226.3,0
3202,-25.9728,127.162,1521.0,15
3204,34.0,90.0,24.435,3.5
3205,39.2,44.0,1.305,3
3206,64.2414,29.1125,3175.0,10
3207,-31.8984,26.3149,173.55,0.87
3208,-5.08,150.08,1.305,1.27
3209,-26.135,127.37299999999999,1521.0,16
3210,-36.3026,-69.0782,1.305,2
3213,48.0608,-77.5579,3175.0,2.16
3215,29.52,118.34,1521.0,5
3216,58.5,124.5,158.25,43
3217,-31.8978,26.3699,173.55,0.53
3218,-15.8,144.8,5.6,2.75
3219,64.7136,-110.619,105.5,0
3220,40.0,-106.0,28.45,0
3221,48.58,-86.28,2650.0,1
3223,-40.2,-69.85,173.55,3
3225,57.0,-152.5,82.55,0
3226,40.0,-106.0,28.45,9.6
3228,58.45,125.9,158.25,3
3229,40.821,14.425999999999998,0.00801,2.7
3230,57.2662,-130.958,226.3,0
3233,28.65,116.22,168.5,0.8
3234,-38.28,143.23,1.305,3.6
3236,54.4,-124.0,158.25,3
3239,-49.7134,178.75599999999997,32.75,1.39
3240,3.0,-78.32,271.0,0.53
3241,57.83,-102.7,1200.0,1.5
3243,64.2453,29.0783,3175.0,20
3244,-31.38,121.8,3175.0,0.775079
3245,69.39,30.83,1521.0,3
3249,-42.916000000000004,-72.71600000000001,-1e-06,2.2
3250,-31.2,121.67,3175.0,0.11
3251,42.0,143.0,28.45,0.2
3252,42.0,143.0,28.45,0.2
3254,43.15,134.3,105.5,1.8
3256,63.9,-18.97,0.07,9.64
3258,38.0,-4.8,431.0,2
3259,-25.87,24.73,3175.0,0
3260,28.67,-17.85,0.49,3.18
3262,44.4528,-110.80799999999999,0.1695,3.88021
3263,63.864,28.8792,3175.0,10
3267,27.43,101.52,275.0,1.67
3268,59.46,10.64,396.5,2
3270,43.15,134.3,105.5,0.7
3271,64.4372,29.0452,3175.0,10
3272,37.6951,40.0686,1.305,2
3273,42.0,143.0,28.45,1.4
3274,42.0,143.0,28.45,1.4
3275,54.8587,90.227,173.55,2.1
3276,49.0352,-75.1925,3175.0,2.61
3277,28.3,-16.6,-0.0001,2
3278,-37.0,142.0,531.5,0.9
3282,22.0,-101.2,30.0,4
3283,34.3,76.5,105.5,24.59
3285,-23.5202,-70.3145,146.25,1
3286,40.821,14.425999999999998,0.0195,4.8
3287,40.821,14.425999999999998,0.0195,90
3288,-80.0486,159.44799999999998,396.5,5
3289,38.0,-4.8,329.0,2.9
3290,19.46,-155.97,-0.000132,1.7
3291,48.62,-65.15,419.5,2
3293,65.1256,29.1046,3175.0,10
3294,51.0,96.0,32.75,3
3295,47.0,86.0,345.0,0.93
3296,43.51,134.24,44.85,3.9
3298,63.52,-19.01,1.305,2
3300,64.7136,-110.619,105.5,7.3
3306,-75.8,-132.3,10.5,8.93
3307,20.0,102.0,226.3,16.18
3308,34.0,90.0,24.435,4.97
3309,40.821,14.425999999999998,0.00355,2
3311,-18.3,144.6,0.9,2.34
3312,35.0,112.0,1521.0,1.26
3314,37.6361,39.8416,1.305,3
3317,40.78,14.05,0.0037,5.83
3318,64.7136,-110.619,105.5,4.5
3320,63.9,-18.97,0.07,8.44
3322,52.559,158.043,12.8,1.44
3323,65.0,107.0,275.0,0.9
3324,30.5,116.5,125.0,15
3325,59.5,-80.0,1900.0,0.419
3326,19.35,-155.93,0.0235,1.7
3328,-35.8425,149.547,19.0,1.7
3332,-78.2709,163.22899999999998,396.5,3
3335,30.8,117.3,122.55,3
3336,38.8,-106.5,44.25,2
3337,-25.95,-68.66,3.95,2
3341,39.2,44.0,1.305,1
3342,-31.9964,26.2826,173.55,1.39
3343,28.6,-17.9,0.6,2.1
3344,43.8,142.5,43.4,2.6
3345,43.8,142.5,43.4,2.6
3346,63.9,-18.97,0.07,10.45
3348,37.8,45.5,12.8,3
3349,28.6,61.13,32.75,2
3351,65.1291,29.0416,3175.0,10
3353,-25.9517,127.385,1521.0,4.9
3355,-31.781,26.3014,173.55,0.62
3357,-17.1429,125.07700000000001,1855.0,0
3358,48.1565,99.9885,32.75,2.98872
3360,-25.87,24.73,3175.0,0
3362,69.39,30.15,1521.0,5
3363,14.3885,-24.971999999999998,1.3,2.17
3364,30.03,118.32,1521.0,1.95
3365,34.0,48.0,44.85,2
3366,51.083,14.917,32.75,1.25
3367,-26.2279,127.414,1521.0,14
3368,28.67,-17.9,3.95,3.27
3369,19.33,-155.11,-9e-06,1.52001
3370,18.5028,-97.3628,158.25,1.3
3371,64.3377,29.0645,3175.0,0
3373,-38.0,142.0,1.305,2.62
3374,47.0,86.0,345.0,5.68
3375,50.5,9.2,32.75,0.93
3380,63.9,-18.97,0.07,7.25
3381,65.0,-134.0,1521.0,3.31
3383,57.0,-152.5,60.65,1.1
3384,22.0,-101.2,30.0,13.7
3385,-42.916000000000004,-72.71600000000001,-1e-06,2.26
3386,-21.0,117.0,3120.0,2.7
3387,57.83,-102.7,1200.0,1.7
3388,40.821,14.425999999999998,-0.00037799999999999997,2.8
3390,-31.483,-70.4507,8.45,2.27
3391,38.6828,42.3224,0.005,18
3392,65.1657,29.0866,3175.0,20
3395,16.98,154.02,158.25,6.5
3398,40.821,14.425999999999998,0.015,3.4
3399,-26.1972,128.30700000000002,1521.0,20.3
3401,-37.0447,142.775,531.5,0.18
3404,46.105,-118.916,12.8,1
3407,64.4484,29.053,3175.0,20
3409,-42.916000000000004,-72.71600000000001,-1e-06,3.56
3410,51.58,111.17,226.3,3.3
3412,57.2547,-130.963,226.3,0
3414,40.0,-106.0,28.45,8.43
3415,8.35,39.18,1.305,3.939
3416,48.33,-67.08,407.0,8
3420,-25.87,24.73,3175.0,0
3421,-11.0,27.0,1521.0,6
3422,43.0,134.0,32.75,2
3424,59.46,10.64,396.5,3
3426,-25.6626,127.50299999999999,1521.0,9
3428,-32.0069,26.2899,173.55,0
3429,58.5,125.7,143.0,1.71
3430,40.821,14.425999999999998,0.00355,3.8
3431,46.105,-118.916,12.8,3
3432,-30.6772,142.57,515.0,1
3434,28.65,116.22,168.5,0.66
3435,64.4462,29.0483,3175.0,30
3436,57.5943,160.512,1.305,0.56
3438,-38.28,143.23,1.305,3.6
3439,51.1,14.61,32.75,1.68
3440,42.5,142.5,32.75,0.6
3441,59.46,10.64,396.5,1
3442,7.2472,-165.042,105.5,3
3443,65.0,-134.0,1521.0,3.4
3446,60.5,86.0,250.3,5.4
3447,-33.98,-54.58,122.55,3
3448,32.0117,13.3361,12.8,2.8
3449,65.6374,-16.7847,0.009000000000000001,10.1977
3450,63.9,-18.97,0.07,9
3451,68.15,-85.6,2970.0,0.13
3452,64.4484,29.053,3175.0,20
3453,-79.9235,158.326,396.5,1
3455,63.8417,28.9133,3175.0,0
3459,37.6864,39.8298,1.305,2
3460,64.2332,29.0895,3175.0,30
3461,20.279,100.29799999999999,218.3,3.13
3462,48.0,126.0,12.8,2.6
3465,33.0,-6.0,342.5,8
3467,-25.7667,127.223,1521.0,13
3469,25.4719,112.823,158.25,2745
3470,30.8,117.3,122.55,2
3471,40.0,34.0,82.55,1
3472,-21.25,55.75,-2.3e-05,1.75985
3475,43.58,-111.74,14.15,6
3476,43.58,-111.74,14.15,5
3477,43.58,-111.74,14.15,6
3478,37.8,45.5,158.25,1
3479,64.2438,29.0751,3175.0,10
3480,27.43,101.52,275.0,1.86
3481,45.0,22.5,396.5,4.02
3482,57.83,-102.7,1200.0,1.9
3483,19.5767,-97.8483,9.0,1.24
3484,57.2,-113.0,82.55,2
3485,-22.0,-69.8,146.25,1
3486,-75.8,-132.3,11.3,18.9
3487,-31.48,-70.47,14.15,2
3490,57.0,-152.5,82.55,1.2
3491,-24.22,-66.43,1.305,5
3494,57.0,-152.5,60.65,2.8
3496,46.2334,23.214000000000002,12.8,0
3497,21.229,-104.62200000000001,2.65,1.42
3499,38.0,139.5,14.15,0.47
3501,40.78,14.05,32.7695,8.76
3502,19.601,-96.42399999999999,14.15,1.09
3504,49.0036,102.76299999999999,32.75,3.231
3505,-26.1263,126.697,1521.0,15
3506,20.5718,-102.242,14.15,1
3507,35.192,-3.7545,12.8,1.74
3510,21.37,153.15,158.25,1.2
3512,64.2825,29.0881,3175.0,20
3513,51.17,14.38,400.0,1.5
3515,-20.430999999999997,146.33,396.5,0.793
3516,12.8,14.8,82.55,14
3517,51.0,96.0,32.75,3
3518,59.46,10.64,396.5,3
3519,8.35,39.18,1.305,2.801
3520,45.7718,2.9863,1.305,1.575
3521,69.39,30.15,1521.0,2
3522,57.42,-115.92,82.55,1
3524,63.8569,28.8898,3175.0,10
3525,47.9,19.0,14.15,2.8
3527,37.8,45.5,158.25,3
3528,-25.8866,127.109,1521.0,11
3529,34.0,48.0,44.85,5
3530,65.1657,29.0866,3175.0,10
3532,28.82,-17.93,1.465,1.84
3533,-18.7961,-178.52700000000002,4.25,0.85
3534,69.39,30.83,1521.0,5.8
3536,47.7,23.87,12.8,2
3537,55.68,108.5,1521.0,2.3
3538,64.7136,-110.619,105.5,1
3541,57.83,-102.7,1200.0,3.9
3543,-31.7939,26.3033,173.55,0
3544,-78.0604,163.84900000000002,396.5,1
3545,64.2455,29.0753,3175.0,20
3547,-37.0,142.0,531.5,10
3548,47.0,-83.28,1521.0,4
3549,44.4233,-110.92299999999999,0.1695,4.8277
3550,42.3,8.7,275.0,6
3551,-25.42,-69.21,25.9,1.3
3554,65.0,107.0,275.0,0.65
3555,2.0,15.0,1521.0,0.9
3556,44.6941,-110.58200000000001,0.1695,5.77898
3560,50.5,9.2,32.75,2.28
3561,-31.2,121.67,3175.0,0.09
3562,-31.2,121.67,3175.0,0.14
3565,-78.0782,163.86700000000002,396.5,1
3566,30.611,54.923,44.85,2.45
3568,-30.5658,142.3,515.0,1.5
3569,41.8,9.0,396.5,6.6
3570,-31.2,121.67,3175.0,0.08
3572,-25.77,31.0,3175.0,0.624
3573,28.45,101.98,32.75,2.6
3574,55.68,108.5,1521.0,30
3575,69.31,29.73,1521.0,10
3576,-7.35,152.18,1.305,1.34
3577,-21.23,55.73,-3e-06,1.66657
3578,48.78,-85.03,3175.0,0
3579,40.87,35.21,82.55,2
3580,69.31,29.73,1521.0,5
3581,-13.03,49.52,32.75,28
3584,6.3439,11.1711,44.85,5
3586,28.57,-17.87,0.0615,3.53
3587,22.0,72.0,82.55,15.3
3588,-31.9456,26.3131,173.55,0.59
3589,65.1301,29.0667,3175.0,10
3591,51.9931,58.1388,391.5,1.03
3592,51.9931,58.1388,391.5,1.03
3593,65.5866,-16.8126,0.009000000000000001,5.74247
3595,35.1,38.4,14.15,1.55
3596,34.9458,-2.0883,12.8,0.74
3597,29.52,118.34,1521.0,5
3598,47.9,19.0,14.15,3.79
3600,-14.23,-70.06,28.45,27
3601,-14.23,-70.06,28.45,19
3605,-32.35,-69.18,466.0,0
3609,-43.5956,172.748,14.15,0.37
3611,57.83,-102.7,1200.0,0.94
3613,65.8,-52.0,2040.0,6
3614,41.9,-109.03,1.945,5.2
3615,-21.25,55.75,-2e-06,1.57
3616,57.0,-152.5,60.65,1.6
3617,64.3204,29.0942,3175.0,0
3620,-29.6565,141.779,515.0,3.1
3621,-17.3828,128.327,531.5,1.6
3622,-26.0341,126.741,1521.0,14
3624,57.2,-113.0,82.55,2
3625,69.4,30.99,1521.0,4
3626,47.0,86.0,345.0,2.14
3627,40.85,14.3,0.00395,4.52
3628,8.35,39.18,1.305,1.072
3629,28.6,61.13,32.75,3
3630,14.95,-25.15,1.3,1.91
3631,65.1572,29.0803,3175.0,10
3635,34.8,136.0,82.5,1.7
3638,-9.8,151.7,44.85,0.55
3640,-43.6493,172.658,14.15,36.9
3641,-37.0,142.0,531.5,9
3645,64.2776,29.075,3175.0,10
3646,37.8,45.5,158.25,1
3649,64.4462,29.0483,3175.0,20
3650,-75.8,-132.3,0.05,2.2
3653,65.1875,29.1065,3175.0,20
3654,65.1512,29.079,3175.0,10
3656,-75.33,-110.75,32.75,1.18
3659,63.8279,28.8374,3175.0,10
3660,-20.4178,146.42600000000002,396.5,2.802
3661,28.65,116.22,168.5,12.7
3662,57.595,160.601,1.305,0.64
3663,69.34,30.15,1521.0,4
3664,64.2453,29.0783,3175.0,10
3666,71.2987,-115.757,1521.0,1.1
3667,61.25,-48.15,1220.0,0
3668,20.6914,39.6717,1.305,1
3669,-26.1189,127.43799999999999,1521.0,13.1
3670,34.0,48.0,44.85,4
3671,37.6516,39.8368,1.305,3
3672,20.7589,82.6802,1521.0,7
3673,34.0,90.0,24.435,4.25
3674,-26.0105,126.77600000000001,1521.0,19
