SAMPLE ID	IGSN	SOURCE	REFERENCE	CRUISE ID	LATITUDE	LONGITUDE	LOC PREC	MIN AGE	AGE	MAX AGE	METHOD	MATERIAL	TYPE	COMPOSITION	ROCK NAME	MINERAL	CU
75031613		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	FELSIC	MONZOGRANITE		3
SR-23		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.25	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		13
83207-4		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VOLCANIC	MAFIC	BASALT		44
127-3		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		23.8
2092-AMPM2		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		33.0783	131.044	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		1.6
112-2		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		27.5
71081410		GEOROC	GOTO, H.; KANISAWA, S.; KATADA, M., 1977		35	137.5	0.01				AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		11
KK13		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		33.5	134	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		55
NI-6		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		0
ZO-48		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DIABASE		23
829-1		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		32.2
HOM2A:2A		GEOROC	BORISOVA, A. YU.; PICHAVANT, M.; POLVE, M.; WIEDENBECK, M.; FREYDIER, R.; CANDAUDAP, F., 2006		15.13	120.35	0.01	-1.8e-05	-1.8e-05	-1.8e-05	SIMS	IGNEOUS	VOLCANIC	FELSIC	DACITE		110
SH-5		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		35
83107		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		35.3	135	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		100
2109-ATWHPM1		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9059	131.349	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		8.8
HO49		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		32.8	131.5	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		94.5
A-2		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		89.6
NW1-8		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		33.8	134.2	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		54
SI-2		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		44
I-43		GEOROC	KAWABE, I., 1974		33.5	134.2	0.01				AAS	IGNEOUS	VEIN	UNKNOWN	NOT-GIVEN		16
2-4		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		31.5
DZ15D (DUPL)		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.1127	133.122	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		45
PIN10		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.13	120.35	0.01				XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		27
LOBE 12		GEOROC	NAKADA, S.; MOTOMURA, Y., 1999		32.75	130.3	0.01	-1.5e-05	-1.5e-05	-1.5e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		14
K10(89112608)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.7	132.8	0.01	16	16	16	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		1.1
C723B		GEOROC	JUANG, WEN-SHING, 1996		24.83	121.33	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		55
601-5		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		35
93083003P		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		20
HD18		GEOROC	ARAKAWA, Y.; SHINMURA, T., 1995		35.8	136	0.01	159.2	159.2	159.2	XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		0
IH-10		GEOROC	AGATA, T.; HATTORI, I., 2002		35.5	135.9	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		20
040523-6		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A.; HIRAHARA, Y.; SHUTO, K., 2006		34.7	135.6	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		30
J410A		GEOROC	JUANG, WEN-SHING, 1996		23.07	120.38	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		47
51603		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		35	135	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		26
2039-12-3BPPH		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9706	131.313	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		24.7
C-1-02		GEOROC	CHEN, CHENG-HONG; LEE, CHI-YU; HUANG, TING-CHANG; TING, JHY-SHING, 1997		26.7	121.7	0.01	55.8	60.65	65.5	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		31
U1A-H		GEOROC	BROWNE, B. L.; EICHELBERGER, J. C.; PATINO, L. C.; VOGEL, T. A.; DEHN, J.; UTO, K.; HOSHIZUMI, H., 2006		32.75	130.3	0.01				XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		27
357439		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.626	125.462	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		91
17		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		32
L51604-2		GEOROC	KUSHENDRATNO, ; PALLISTER, J. S.; KRISTIANTO, ; BINA, F. R.; MCCAUSLAND, W.; CARN, S. A.; HAERANI, N.; GRISWOLD, J.; KEELER, R., 2012		1.358	124.792	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		97
F-72		GEOROC	KAWABE, I., 1974		35.5	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		150
83102		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		35.3	135	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		47
E-48		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		210
FU4		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		87
67RS-87		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.5	136	0.01	65.5	105.5	145.5	AAS	XENOLITH	UNKNOWN	UNKNOWN	NOT-GIVEN		2
YT14		GEOROC	ARAKAWA, Y.; SHINMURA, T., 1995		35.8	136	0.01	65.5	158.25	251	XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		12
K832		GEOROC	JUANG, WEN-SHING, 1996		24.8	121.17	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		64
KT-84-14P-1, 233-234 CM		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	29.06	127.5	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	MUD		15.8
AW317		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		2
DZ59		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0876	132.973	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYTE		8
LUZ516E		GEOROC	EVANS, C. A.; CASTANEDA, G.; FRANCO, H., 1991		16.05	120.05	0.01				DCPAES	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		16
74H131		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		4
KU-04		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		27
KKR110		GEOROC	TSUJI, T.; SAKAKIBARA, M.; HORI, R. S., 2014		33.42	132.83	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		130.7
AM-11		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		21
96061903		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		4
ABU-3		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		19
AY-60		GEOROC	BAU, M.; KNITTEL, U., 1993		15.67	120.65	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		40
759284		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	MONZODIORITE		6
MIN46		GEOROC	ELBURG, M. A.; FODEN, J. D., 1998		1.6333	124.7	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		90
380E		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		26
93083007P		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		20
357418		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.551	125.427	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		49
S-14		GEOROC	CHUNG, SUN-LIN; JAHN, B.-M.; CHEN, SHU-JEN; LEE, TYPHOON; CHEN, CHENG-HONG, 1995		24.8	121.17	0.01	9	11	13	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		55
TSK1-9		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		34.8	133	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		61
RN-82D-6		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	27.1557	127.156	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	SAND		9.7
ABS-4		GEOROC	KANEKO, T., 1995		35.65	137.833	0.01	0.01	1.305	2.6	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		25.4
HI-01		GEOROC	YUHARA, MASAKI, 1994		35.8	137.9	0.01	99	99	99	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
ABU-36		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		32
O1		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		175
FU6		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		94
G10		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		1.8
4		GEOROC	HATTORI, K., 1993		15.13	120.35	0.01				EMP (EPMA)	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		0
MI-22		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		35.8	137.9	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		6
65T-41		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.2	137	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		4
L-13		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		55
C-1-01		GEOROC	CHEN, CHENG-HONG; LEE, CHI-YU; HUANG, TING-CHANG; TING, JHY-SHING, 1997		26.7	121.7	0.01	55.8	60.65	65.5	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		78
116-5		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		18.1
E8		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0	0.0055	0.011	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		205
SU16I		GEOROC	TIBA, T., 1989		29.63	129.72	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		73.6
AW630		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
I-78		GEOROC	KAWABE, I., 1974		33.5	134.2	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		140
750511-28		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		6
66T-105		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		3
1		GEOROC	NAKADA, S., 1986		30.42	130.27	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		68
357446		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.711	125.437	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		46
F-87		GEOROC	KAWABE, I., 1974		35.5	136	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		53
K808D		GEOROC	JUANG, WEN-SHING, 1996		24.8	121.17	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		52
JF-2C		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		74
MF13		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		8
3		GEOROC	NAKADA, S.; KAMATA, H., 1988		32.6292	130.22	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		62
A-3		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		86.4
T-24		GEOROC	CHUNG, SUN-LIN; WANG, KUO-LUNG; CRAWFORD, A. J.; KAMENETSKY, V. S.; CHEN, CHENG-HONG; LAN, CHING-YING; CHEN, CHANG-HWA, 2001		25	120	0.01	0.01	1.305	2.6	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		27.6
93062206B		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32
RN-84SM-2, 0-1 CM		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	30.35	126.38	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	SAND		4
SR-08		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01	82.9	82.9	82.9	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		5
700-1B		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		34
A-99		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; O^REILLY, S. Y.; SUN, SHEN-SU; SHINJO, R.; CHEN, CHANG-HWA, 2004		25.15	121.5	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		134
O14		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		115
MIT-14		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		15
H-9		GEOROC	KAWABE, I., 1974		34.3	135.9	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		54
2021		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		29
77723-3		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		53
ABU-6		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		12
823-1		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		33.6
KU20		GEOROC	TIBA, T., 1989		29.97	129.93	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		10.8
7-1-91-1A		GEOROC	PALLISTER, J. S.; HOBLITT, R. P.; MEEKER, G. P.; KNIGHT, R. J.; SIEMS, D. F., 1996		15.25	120.284	0.01	-1.8e-05	-1.8e-05	-1.8e-05	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		64
12102		GEOROC	TAKAGI, T., 1992		34.7	133.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		71
MHY-2-5		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; O^REILLY, S. Y.; SUN, SHEN-SU; SHINJO, R.; CHEN, CHANG-HWA, 2004		25.48	122.1	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		38
F-76		GEOROC	KAWABE, I., 1974		35.5	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		57
20522-1		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A., 2005		35.5	136.8	0.01	145.5	173.55	201.6	XRF	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		56
V36-D9-1		GEOROC	TU, KANN; FLOWER, M. F. J.; CARLSON, R. W.; XIE, GUANGHONG; CHEN, CHU-YUNG; ZHANG, MING, 1992	VEMA36-02-1979	15.18	117.77	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		87
94080404		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		6
AM-5		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		5
0708		GEOROC	XU, HAIJIN, 1988		36.3	133.3	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	TRACHYBASALT		32
OKS-8		GEOROC	STEIN, G.; CHARVET, J.; LAPIERRE, H.; FABBRI, O., 1994		32.72	132.53	0.01				ICPMS	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
ZO-141		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DIABASE		28
080411		GEOROC	OHTA, T.; AOKI, K.-I., 1991		33.1	131.4	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		34
KT-84-14P-1, 17-18 CM		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	29.06	127.5	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	MUD		30.8
66T-109		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		1
SU04		GEOROC	TIBA, T., 1989		29.63	129.72	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		52.5
1203		GEOROC	XU, HAIJIN, 1988		36.3	133.3	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		28.4
M-48		GEOROC	MIZOGUCHI, S.; KIMINAMI, K.; IMAOKA, T.; KAMEI, A., 2009		33.22	134.18	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DOLERITE		51
DZ25R (DUPL)		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0727	133.026	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYTE		4
435.20-E		GEOROC	BROWNE, B. L.; EICHELBERGER, J. C.; PATINO, L. C.; VOGEL, T. A.; DEHN, J.; UTO, K.; HOSHIZUMI, H., 2006		32.75	130.3	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		4
O12		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		166
E-58		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		140
KO34		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		32.2	130.3	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		15
AM-10		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		10
LUZ634N		GEOROC	EVANS, C. A.; CASTANEDA, G.; FRANCO, H., 1991		16.05	120.05	0.01				DCPAES	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		7
PIN12		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.13	120.37	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		98
